"Vertical Alignment","Vertical Alignment"
"Vertical alignment controls how the child blocks of this container will be positioned. Set minimum height in order to use vertical alignment.","Vertical alignment controls how the child blocks of this container will be positioned. Set minimum height in order to use vertical alignment."
"Line Color","Line Color"
"Line Thickness","Line Thickness"
"Line Width","Line Width"
"px or %","px or %"
"Example: 50px or 100%","Example: 50px or 100%"
"Heading Type","Heading Type"
"Heading Text","Heading Text"
Code,Code
"HTML code must be valid, all CSS & JavaScript must be wrapped in their HTML elements.","HTML code must be valid, all CSS & JavaScript must be wrapped in their HTML elements."
"Mobile Image","Mobile Image"
"Image Caption","Image Caption"
"Alternative Text","Alternative Text"
"Title Attribute","Title Attribute"
"You must provide a valid <a href=""%s"" target=""_blank"">Google Maps API key</a> to use a map.","You must provide a valid <a href=""%s"" target=""_blank"">Google Maps API key</a> to use a map."
"Add Location","Add Location"
"Location Name","Location Name"
"Phone Number","Phone Number"
"Street Address","Street Address"
Region/State,Region/State
"Zip/Postal Code","Zip/Postal Code"
"Show Controls","Show Controls"
"You can move the pin by clicking or dragging it where you want. To alter the zoom please use the controls.","You can move the pin by clicking or dragging it where you want. To alter the zoom please use the controls."
Coordinates,Coordinates
Latitude,Latitude
Longitude,Longitude
Condition,Condition
"Carousel Settings","Carousel Settings"
"Carousel Mode","Carousel Mode"
"Autoplay Speed","Autoplay Speed"
ms,ms
"Delay in milliseconds between each slide","Delay in milliseconds between each slide"
"Show Arrows","Show Arrows"
"Show Dots","Show Dots"
"Select Products By","Select Products By"
"Product SKUs","Product SKUs"
"Comma separated product SKUs.","Comma separated product SKUs."
"Sort By","Sort By"
"
                            
                                <p>The products displayed may vary from this total due to several factors, including but not limited to:</p>
                                <ul>
                                    <li>Disabled status</li>
                                    <li>Approval status</li>
                                    <li>Visibility configuration (not visible in catalog)</li>
                                    <li>Stock availability (out of stock)</li>
                                    <li>Website assignment</li>
                                </ul>
                            
                        ","
                            
                                <p>The products displayed may vary from this total due to several factors, including but not limited to:</p>
                                <ul>
                                    <li>Disabled status</li>
                                    <li>Approval status</li>
                                    <li>Visibility configuration (not visible in catalog)</li>
                                    <li>Stock availability (out of stock)</li>
                                    <li>Website assignment</li>
                                </ul>
                            
                        "
"Parallax Background","Parallax Background"
"Enable Parallax Background","Enable Parallax Background"
"Parallax Speed","Parallax Speed"
"
                        
                        <p>Parallax Speed controls how the background will behave when page is scrolled.</p>
                        <p>Negative values will make the background scroll in the reverse direction.</p>
                        <p>Values from 0 to 1 will cause the scroll to be slower than the scroll speed of the window, values from 1 to 2 will be faster.</p>
                        <p>0 - Fixes the background to the window (e.g. no scrolling).</p>
                        <p>1 - Background will scroll at the same speed as the window.</p>
                        
                    ","
                        
                        <p>Parallax Speed controls how the background will behave when page is scrolled.</p>
                        <p>Negative values will make the background scroll in the reverse direction.</p>
                        <p>Values from 0 to 1 will cause the scroll to be slower than the scroll speed of the window, values from 1 to 2 will be faster.</p>
                        <p>0 - Fixes the background to the window (e.g. no scrolling).</p>
                        <p>1 - Background will scroll at the same speed as the window.</p>
                        
                    "
"Enter fractional number from -1.0 to 2.0.","Enter fractional number from -1.0 to 2.0."
"Slide Name","Slide Name"
"Slider Settings","Slider Settings"
"Created For","Created For"
"Tab Name","Tab Name"
"Default Active Tab","Default Active Tab"
"Tab Navigation Alignment","Tab Navigation Alignment"
"Maximum Width","Maximum Width"
"Vendor Page","Vendor Page"
"Profile block's position","Profile block's position"
"Default Banner","Default Banner"
"Number of showing products","Number of showing products"
"Enable Vendor's Description","Enable Vendor's Description"
"Enable Vendor's Shipping Policy","Enable Vendor's Shipping Policy"
"Enable Vendor's Refund Policy","Enable Vendor's Refund Policy"
"About Store","About Store"
"Social Accounts","Social Accounts"
"Website Url","Website Url"
"Facebook Url","Facebook Url"
"Twitter Url","Twitter Url"
"Instagram Url","Instagram Url"
"Google Plus Url","Google Plus Url"
"Youtube Url","Youtube Url"
"Pinterest Url","Pinterest Url"
"Vimeo Url","Vimeo Url"
"Homepage Meta Information","Homepage Meta Information"
"Html Head","Html Head"
"Scripts and Style Sheets","Scripts and Style Sheets"
Footer,Footer
"Miscellaneous HTML","Miscellaneous HTML"
Facebook,Facebook
Twitter,Twitter
Instagram,Instagram
"Google Plus","Google Plus"
Youtube,Youtube
Pinterest,Pinterest
Vimeo,Vimeo
"Price Comparison","Price Comparison"
"Main Product","Main Product"
"This product info will be shown in product list, product detail page, Products from other seller will be shown in ""Sold by Other Sellers"".","This product info will be shown in product list, product detail page, Products from other seller will be shown in ""Sold by Other Sellers""."
"Redirect to main product","Redirect to main product"
"Product Type Restriction","Product Type Restriction"
"Sellers will not be able to Select and Sell products from these product types.","Sellers will not be able to Select and Sell products from these product types."
"Attribute Set Restriction","Attribute Set Restriction"
"Sellers will not be able to Select and Sell products from these selected attribute sets.","Sellers will not be able to Select and Sell products from these selected attribute sets."
"Filter attributes","Filter attributes"
"<p>These selected products attributes will be displayed in select and sell page.<br /></p><p>Seller will use these attributes to find the products which he want to sell</p>","<p>These selected products attributes will be displayed in select and sell page.<br /></p><p>Seller will use these attributes to find the products which he want to sell</p>"
"Number of showing seller","Number of showing seller"
"<p>The first this number of seller will be displayed in price comparison page. The rest sellers will be collapsed. Customer will need to click to a button to explain all sellers.</p>","<p>The first this number of seller will be displayed in price comparison page. The rest sellers will be collapsed. Customer will need to click to a button to explain all sellers.</p>"
"Show Address","Show Address"
"Show Sales Count","Show Sales Count"
"Show Joined Date","Show Joined Date"
"Show Country Filter","Show Country Filter"
"Can Use Select And Sell","Can Use Select And Sell"
"Seller's Description","Seller's Description"
"Minimum Qty","Minimum Qty"
"Allow Multiple Boxes for Shipping","Allow Multiple Boxes for Shipping"
"Use Deferred Stock Update","Use Deferred Stock Update"
"Stock Status","Stock Status"
"You are selling this already","You are selling this already"
Select...,Select...
"Hide these attributes in configurable product form","Hide these attributes in configurable product form"
Attributes,Attributes
"Attribute Code","Attribute Code"
"Attribute Label","Attribute Label"
Required,Required
System,System
Visible,Visible
Scope,Scope
Searchable,Searchable
Comparable,Comparable
AttributeSetText,AttributeSetText
StatusText,StatusText
"Mass Product Import/Export","Mass Product Import/Export"
"Import Bunch Size","Import Bunch Size"
"Import Size","Import Size"
"Export Attributes Restriction","Export Attributes Restriction"
"Excel Sheet Name","Excel Sheet Name"
"Product Import/Export","Product Import/Export"
"Can Use Import/Export","Can Use Import/Export"
